district_name,imd_rainfall_mm,date
Vijayapura,2.7115447457347597,2020-04-21
Yadgir,1.9397766143083572,2020-04-21
Bagalkot,1.4896655744976468,2020-04-22
Ballari,0.0,2020-04-22
Belagavi,0.9617026702446096,2020-04-22
Bengaluru (Rural),0.0,2020-04-22
Bengaluru (Urban),0.0,2020-04-22
Bidar,0.610567606985569,2020-04-22
Chamarajanagara,0.0,2020-04-22
Chikkaballapura,0.0,2020-04-22
Chikkamagaluru,2.9804396986961366,2020-04-22
Chitradurga,1.084258426319469,2020-04-22
Dakshina Kannada,0.630201097045626,2020-04-22
Davanagere,7.068589170773824,2020-04-22
Dharwad,0.08762025088071823,2020-04-22
Gadag,2.376583969220519,2020-04-22
Hassan,0.0,2020-04-22
Haveri,2.526237154006958,2020-04-22
Kalburgi,1.704295246799787,2020-04-22
Kodagu,0.28911086171865463,2020-04-22
Kolara,0.0,2020-04-22
Koppal,0.7830028552561998,2020-04-22
Mandya,0.0,2020-04-22
Mysuru,0.0,2020-04-22
Raichur,0.8886285324891409,2020-04-22
Ramanagara,0.0,2020-04-22
Shivamogga,12.22314710666736,2020-04-22
Tumakuru,0.0,2020-04-22
Udupi,3.5291689336299896,2020-04-22
Uttara Kannada,0.0,2020-04-22
Vijayanagara,0.8127436254705701,2020-04-22
Vijayapura,2.6729230476277217,2020-04-22
Yadgir,3.623988797267278,2020-04-22
Bagalkot,0.0,2020-04-23
Ballari,0.15212404131889343,2020-04-23
Belagavi,0.0,2020-04-23
Bengaluru (Rural),0.0,2020-04-23
Bengaluru (Urban),0.0,2020-04-23
Bidar,0.0,2020-04-23
Chamarajanagara,0.17048458258310953,2020-04-23
Chikkaballapura,0.0,2020-04-23
Chikkamagaluru,4.988232755661011,2020-04-23
Chitradurga,2.9644942608746616,2020-04-23
Dakshina Kannada,3.030017001288278,2020-04-23
Davanagere,4.834668730696042,2020-04-23
Dharwad,0.0,2020-04-23
Gadag,0.0,2020-04-23
Hassan,3.2885375678539277,2020-04-23
Haveri,0.47344846129417417,2020-04-23
Kalburgi,0.0,2020-04-23
Kodagu,3.3384050130844116,2020-04-23
Kolara,0.0,2020-04-23
Koppal,0.0,2020-04-23
Mandya,4.228311251848936,2020-04-23
Mysuru,2.497474430128932,2020-04-23
Raichur,0.0,2020-04-23
Ramanagara,0.0,2020-04-23
Shivamogga,4.635039582848549,2020-04-23
Tumakuru,0.07942558328310649,2020-04-23
Udupi,1.2199376106262207,2020-04-23
Uttara Kannada,0.0,2020-04-23
Vijayanagara,1.212547779083252,2020-04-23
Vijayapura,0.0,2020-04-23
Yadgir,0.0,2020-04-23
Bagalkot,0.0,2020-04-24
Ballari,0.0,2020-04-24
Belagavi,0.0,2020-04-24
Bengaluru (Rural),6.010527054468791,2020-04-24
Bengaluru (Urban),11.865161895751953,2020-04-24
Bidar,0.0,2020-04-24
Chamarajanagara,13.552338520685831,2020-04-24
Chikkaballapura,3.7437664031982423,2020-04-24
Chikkamagaluru,8.17269549369812,2020-04-24
Chitradurga,0.0,2020-04-24
Dakshina Kannada,19.708690983908518,2020-04-24
Davanagere,0.0,2020-04-24
Dharwad,0.0,2020-04-24
Gadag,0.0,2020-04-24
Hassan,4.32334281206131,2020-04-24
Haveri,0.0,2020-04-24
Kalburgi,0.0,2020-04-24
Kodagu,19.274320125579834,2020-04-24
Kolara,0.9981072222193083,2020-04-24
Koppal,0.0,2020-04-24
Mandya,11.537495255470276,2020-04-24
Mysuru,10.315548777580261,2020-04-24
Raichur,0.0,2020-04-24
Ramanagara,8.277572453022003,2020-04-24
Shivamogga,0.0,2020-04-24
Tumakuru,1.7536896169185638,2020-04-24
Udupi,3.3116014778614042,2020-04-24
Uttara Kannada,0.0,2020-04-24
Vijayanagara,0.0,2020-04-24
Vijayapura,0.0,2020-04-24
Yadgir,0.0,2020-04-24
Bagalkot,0.0,2020-04-25
Ballari,0.03619191348552704,2020-04-25
Belagavi,0.0,2020-04-25
Bengaluru (Rural),0.06000392635663351,2020-04-25
Bengaluru (Urban),0.0,2020-04-25
Bidar,0.05135232872433133,2020-04-25
Chamarajanagara,1.9974249402681987,2020-04-25
Chikkaballapura,0.02824292182922363,2020-04-25
Chikkamagaluru,2.2203923225402833,2020-04-25
Chitradurga,3.894439456137744,2020-04-25
Dakshina Kannada,4.634572980659349,2020-04-25
Davanagere,0.1989427407582601,2020-04-25
Dharwad,0.0,2020-04-25
Gadag,0.0,2020-04-25
Hassan,2.166900497674942,2020-04-25
Haveri,0.0,2020-04-25
Kalburgi,0.0,2020-04-25
Kodagu,0.834703803062439,2020-04-25
Kolara,2.8870850255091987,2020-04-25
Koppal,0.0,2020-04-25
Mandya,0.0,2020-04-25
Mysuru,0.5349354296922684,2020-04-25
Raichur,0.0,2020-04-25
Ramanagara,0.0,2020-04-25
Shivamogga,0.0,2020-04-25
Tumakuru,3.380968170861403,2020-04-25
Udupi,0.16859114170074463,2020-04-25
Uttara Kannada,0.0,2020-04-25
Vijayanagara,0.24458153758730208,2020-04-25
Vijayapura,0.0,2020-04-25
Yadgir,0.0,2020-04-25
Bagalkot,0.0,2020-04-26
Ballari,0.0,2020-04-26
Belagavi,0.0,2020-04-26
Bengaluru (Rural),7.997666358947754,2020-04-26
Bengaluru (Urban),4.022476077079773,2020-04-26
Bidar,0.0,2020-04-26
Chamarajanagara,1.845801204442978,2020-04-26
Chikkaballapura,13.31662895679474,2020-04-26
Chikkamagaluru,0.5748583123087883,2020-04-26
Chitradurga,0.0,2020-04-26
Dakshina Kannada,3.7106408391680037,2020-04-26
Davanagere,0.0,2020-04-26
Dharwad,0.0,2020-04-26
Gadag,0.0,2020-04-26
Hassan,9.027923285961151,2020-04-26
Haveri,0.0,2020-04-26
Kalburgi,0.0,2020-04-26
Kodagu,1.9869506508111954,2020-04-26
Kolara,20.72282572587331,2020-04-26
Koppal,0.0,2020-04-26
Mandya,0.04332178086042404,2020-04-26
Mysuru,2.0446504652500153,2020-04-26
Raichur,0.0,2020-04-26
Ramanagara,0.720496654510498,2020-04-26
Shivamogga,0.0,2020-04-26
Tumakuru,0.0,2020-04-26
Udupi,0.0,2020-04-26
Uttara Kannada,0.0,2020-04-26
Vijayanagara,0.0,2020-04-26
Vijayapura,0.0,2020-04-26
Yadgir,0.0,2020-04-26
Bagalkot,0.0,2020-04-27
Ballari,0.0,2020-04-27
Belagavi,0.0,2020-04-27
Bengaluru (Rural),0.0,2020-04-27
Bengaluru (Urban),0.0,2020-04-27
Bidar,0.0,2020-04-27
Chamarajanagara,1.3168934384981792,2020-04-27
Chikkaballapura,0.0,2020-04-27
Chikkamagaluru,2.766141378879547,2020-04-27
Chitradurga,3.206805781884627,2020-04-27
Dakshina Kannada,16.567856243678502,2020-04-27
Davanagere,0.0,2020-04-27
Dharwad,0.0,2020-04-27
Gadag,0.0,2020-04-27
Hassan,2.1946162171661854,2020-04-27
Haveri,0.0,2020-04-27
Kalburgi,0.0,2020-04-27
Kodagu,9.120962977409363,2020-04-27
Kolara,0.0,2020-04-27
Koppal,0.0,2020-04-27
Mandya,0.05941779538989067,2020-04-27
Mysuru,2.62487531080842,2020-04-27
Raichur,0.0,2020-04-27
Ramanagara,0.0,2020-04-27
Shivamogga,1.225101833542188,2020-04-27
Tumakuru,0.3477877229452133,2020-04-27
Udupi,2.6625759601593018,2020-04-27
Uttara Kannada,0.0,2020-04-27
Vijayanagara,0.0,2020-04-27
Vijayapura,0.0,2020-04-27
Yadgir,0.0,2020-04-27
Bagalkot,0.0,2020-04-28
Ballari,0.0,2020-04-28
Belagavi,0.0,2020-04-28
Bengaluru (Rural),0.1449228823184967,2020-04-28
Bengaluru (Urban),3.135670930147171,2020-04-28
Bidar,0.0,2020-04-28
Chamarajanagara,2.0918173839648566,2020-04-28
Chikkaballapura,0.0,2020-04-28
Chikkamagaluru,0.21133648455142975,2020-04-28
Chitradurga,0.0,2020-04-28
Dakshina Kannada,0.033754748957497735,2020-04-28
Davanagere,0.0,2020-04-28
Dharwad,0.0,2020-04-28
Gadag,0.0,2020-04-28
Hassan,1.0379593782126904,2020-04-28
Haveri,0.0,2020-04-28
Kalburgi,0.0,2020-04-28
Kodagu,1.0422999560832977,2020-04-28
Kolara,0.43503713607788086,2020-04-28
Koppal,0.0,2020-04-28
Mandya,1.3449710439890623,2020-04-28
Mysuru,0.7219079211354256,2020-04-28
Raichur,0.0,2020-04-28
Ramanagara,1.6099166944622993,2020-04-28
Shivamogga,0.0,2020-04-28
Tumakuru,0.07325458029905955,2020-04-28
Udupi,0.0,2020-04-28
Uttara Kannada,0.0,2020-04-28
Vijayanagara,0.0,2020-04-28
Vijayapura,0.0,2020-04-28
Yadgir,0.0,2020-04-28
Bagalkot,0.7685262742969725,2020-04-29
Ballari,3.2981431126594543,2020-04-29
Belagavi,0.30033546686172485,2020-04-29
Bengaluru (Rural),41.224422454833984,2020-04-29
Bengaluru (Urban),40.29699730873108,2020-04-29
Bidar,1.5169694556130304,2020-04-29
Chamarajanagara,7.848576386769612,2020-04-29
Chikkaballapura,26.295600509643556,2020-04-29
Chikkamagaluru,0.0,2020-04-29
Chitradurga,3.875283566388217,2020-04-29
Dakshina Kannada,1.511782509940011,2020-04-29
Davanagere,0.0,2020-04-29
Dharwad,0.0,2020-04-29
Gadag,0.2414824515581131,2020-04-29
Hassan,4.678664721548557,2020-04-29
Haveri,0.0,2020-04-29
Kalburgi,3.878730668624242,2020-04-29
Kodagu,2.645142499357462,2020-04-29
Kolara,37.179628690083824,2020-04-29
Koppal,0.8605305012315512,2020-04-29
Mandya,23.903363972902298,2020-04-29
Mysuru,9.249206602573395,2020-04-29
Raichur,0.6420065524677435,2020-04-29
Ramanagara,34.48719096183777,2020-04-29
Shivamogga,0.0,2020-04-29
Tumakuru,33.06553157170614,2020-04-29
Udupi,0.0,2020-04-29
Uttara Kannada,0.0,2020-04-29
Vijayanagara,0.0,2020-04-29
Vijayapura,1.0892580204776354,2020-04-29
Yadgir,3.039079894622167,2020-04-29
Bagalkot,0.24091216259532505,2020-04-30
Ballari,0.0,2020-04-30
Belagavi,1.010517095818239,2020-04-30
Bengaluru (Rural),0.11498100062211354,2020-04-30
Bengaluru (Urban),10.854391545057297,2020-04-30
Bidar,0.0,2020-04-30
Chamarajanagara,16.31297731399536,2020-04-30
Chikkaballapura,0.0,2020-04-30
Chikkamagaluru,0.0,2020-04-30
Chitradurga,0.0,2020-04-30
Dakshina Kannada,0.0,2020-04-30
Davanagere,0.0,2020-04-30
Dharwad,0.7925800979137421,2020-04-30
Gadag,0.3700373861938715,2020-04-30
Hassan,0.0,2020-04-30
Haveri,0.30292320251464844,2020-04-30
Kalburgi,0.0,2020-04-30
Kodagu,0.0,2020-04-30
Kolara,0.24493726591269174,2020-04-30
Koppal,0.062117721885442734,2020-04-30
Mandya,4.379853934049606,2020-04-30
Mysuru,4.644355952739716,2020-04-30
Raichur,0.0,2020-04-30
Ramanagara,8.33775220811367,2020-04-30
Shivamogga,0.0,2020-04-30
Tumakuru,0.0,2020-04-30
Udupi,0.0,2020-04-30
Uttara Kannada,0.070525022653433,2020-04-30
Vijayanagara,0.03031152699674879,2020-04-30
Vijayapura,0.8642025994403022,2020-04-30
Yadgir,0.0,2020-04-30
Bagalkot,3.2459031666318574,2020-05-01
Ballari,0.044572198390960695,2020-05-01
Belagavi,6.87310952649397,2020-05-01
Bengaluru (Rural),0.0,2020-05-01
Bengaluru (Urban),0.0,2020-05-01
Bidar,0.4164428744051192,2020-05-01
Chamarajanagara,0.15481065213680267,2020-05-01
Chikkaballapura,0.0,2020-05-01
Chikkamagaluru,1.752201396226883,2020-05-01
Chitradurga,0.10544716905463826,2020-05-01
Dakshina Kannada,3.322075971535274,2020-05-01
Davanagere,2.661579223970572,2020-05-01
Dharwad,10.049051761627197,2020-05-01
Gadag,5.474579889327288,2020-05-01
Hassan,0.0,2020-05-01
Haveri,10.843336153030396,2020-05-01
Kalburgi,0.9448798855145772,2020-05-01
Kodagu,0.0,2020-05-01
Kolara,0.0,2020-05-01
Koppal,2.230305458419025,2020-05-01
Mandya,0.30019041895866394,2020-05-01
Mysuru,0.0,2020-05-01
Raichur,1.189910052344203,2020-05-01
Ramanagara,0.0,2020-05-01
Shivamogga,13.656197128196558,2020-05-01
Tumakuru,0.0,2020-05-01
Udupi,4.034675574302673,2020-05-01
Uttara Kannada,9.040182636334347,2020-05-01
Vijayanagara,0.6310320922306606,2020-05-01
Vijayapura,0.5501839805926595,2020-05-01
Yadgir,2.2820415993531546,2020-05-01
Bagalkot,1.859008918205897,2020-05-02
Ballari,0.03961973488330841,2020-05-02
Belagavi,0.0636821564506082,2020-05-02
Bengaluru (Rural),3.3533894618352256,2020-05-02
Bengaluru (Urban),1.8197949528694153,2020-05-02
Bidar,0.11641466617584229,2020-05-02
Chamarajanagara,2.6264738937218985,2020-05-02
Chikkaballapura,2.567865562438965,2020-05-02
Chikkamagaluru,8.180020792782306,2020-05-02
Chitradurga,5.397120947187597,2020-05-02
Dakshina Kannada,8.826568015984126,2020-05-02
Davanagere,1.9161096811294556,2020-05-02
Dharwad,0.52171191573143,2020-05-02
Gadag,8.985287144780159,2020-05-02
Hassan,5.657250015437603,2020-05-02
Haveri,0.380152502655983,2020-05-02
Kalburgi,1.2675439938902855,2020-05-02
Kodagu,6.424228236079216,2020-05-02
Kolara,1.2498386700948079,2020-05-02
Koppal,10.229966059327126,2020-05-02
Mandya,3.4339004158973694,2020-05-02
Mysuru,2.1965817864984274,2020-05-02
Raichur,1.4512931083639462,2020-05-02
Ramanagara,0.3668993189930916,2020-05-02
Shivamogga,0.0,2020-05-02
Tumakuru,3.6833061079184213,2020-05-02
Udupi,0.0,2020-05-02
Uttara Kannada,0.0277061599951524,2020-05-02
Vijayanagara,2.334085702896118,2020-05-02
Vijayapura,1.326152307646615,2020-05-02
Yadgir,3.102788978566726,2020-05-02
Bagalkot,1.8135148485501607,2020-05-03
Ballari,0.13858358561992645,2020-05-03
Belagavi,5.307577867718304,2020-05-03
Bengaluru (Rural),0.2840418169895808,2020-05-03
Bengaluru (Urban),0.0,2020-05-03
Bidar,0.06691022134489483,2020-05-03
Chamarajanagara,0.5195315281550089,2020-05-03
Chikkaballapura,0.3468650758266449,2020-05-03
Chikkamagaluru,7.92449392080307,2020-05-03
Chitradurga,1.5867887925017963,2020-05-03
Dakshina Kannada,8.759044068200248,2020-05-03
Davanagere,6.19161394238472,2020-05-03
Dharwad,7.369263648986816,2020-05-03
Gadag,0.26502273976802826,2020-05-03
Hassan,4.060798129439354,2020-05-03
Haveri,0.3175600528717041,2020-05-03
Kalburgi,0.5462391833464305,2020-05-03
Kodagu,7.454446792602539,2020-05-03
Kolara,0.0,2020-05-03
Koppal,0.2900858521461487,2020-05-03
Mandya,9.752063058316708,2020-05-03
Mysuru,3.422943130135536,2020-05-03
Raichur,0.8115348853170872,2020-05-03
Ramanagara,1.9931341037154198,2020-05-03
Shivamogga,7.493818769852321,2020-05-03
Tumakuru,0.3282581754028797,2020-05-03
Udupi,6.269583684206009,2020-05-03
Uttara Kannada,8.24678967320002,2020-05-03
Vijayanagara,0.22552387629236495,2020-05-03
Vijayapura,3.8255911948425427,2020-05-03
Yadgir,2.608193318049113,2020-05-03
Bagalkot,0.869130784438716,2020-05-04
Ballari,1.0781584620475768,2020-05-04
Belagavi,0.8222665751681608,2020-05-04
Bengaluru (Rural),3.7580105463663735,2020-05-04
Bengaluru (Urban),0.1299687884747982,2020-05-04
Bidar,0.0,2020-05-04
Chamarajanagara,0.12969355781873068,2020-05-04
Chikkaballapura,4.275379848480225,2020-05-04
Chikkamagaluru,4.12928191870451,2020-05-04
Chitradurga,0.4177537668835033,2020-05-04
Dakshina Kannada,8.57733838898795,2020-05-04
Davanagere,1.8648334766427677,2020-05-04
Dharwad,6.452775031328201,2020-05-04
Gadag,5.418892443180084,2020-05-04
Hassan,5.679657888412476,2020-05-04
Haveri,6.013473105430603,2020-05-04
Kalburgi,0.5932568510373434,2020-05-04
Kodagu,3.2383465319871902,2020-05-04
Kolara,1.6376500527064006,2020-05-04
Koppal,0.7790253460407257,2020-05-04
Mandya,2.0796935856342316,2020-05-04
Mysuru,0.6481367498636246,2020-05-04
Raichur,0.28320389427244663,2020-05-04
Ramanagara,0.6427709087729454,2020-05-04
Shivamogga,3.7516518334547677,2020-05-04
Tumakuru,1.7510297720630963,2020-05-04
Udupi,7.083182859420776,2020-05-04
Uttara Kannada,12.370757630238167,2020-05-04
Vijayanagara,4.235979522977557,2020-05-04
Vijayapura,2.867430663534573,2020-05-04
Yadgir,1.874099890391032,2020-05-04
Bagalkot,0.18308615022235447,2020-05-05
Ballari,0.892265972495079,2020-05-05
Belagavi,0.0,2020-05-05
Bengaluru (Rural),0.0,2020-05-05
Bengaluru (Urban),0.0,2020-05-05
Bidar,0.0,2020-05-05
Chamarajanagara,0.1429291566212972,2020-05-05
Chikkaballapura,0.0,2020-05-05
Chikkamagaluru,6.738064593076706,2020-05-05
Chitradurga,1.5094522860917179,2020-05-05
Dakshina Kannada,4.026771698679243,2020-05-05
Davanagere,0.09111820161342621,2020-05-05
Dharwad,1.5454490035772324,2020-05-05
Gadag,2.0402809400111437,2020-05-05
Hassan,2.133724737167358,2020-05-05
Haveri,0.9743468731641769,2020-05-05
Kalburgi,0.33662164211273193,2020-05-05
Kodagu,0.5200987458229065,2020-05-05
Kolara,0.0,2020-05-05
Koppal,0.32429523579776287,2020-05-05
Mandya,0.9724581465125084,2020-05-05
Mysuru,0.1121639534831047,2020-05-05
Raichur,0.9397064112126827,2020-05-05
Ramanagara,0.0,2020-05-05
Shivamogga,2.1694256911675134,2020-05-05
Tumakuru,0.13377019514640173,2020-05-05
Udupi,0.0,2020-05-05
Uttara Kannada,0.8599488047453073,2020-05-05
Vijayanagara,1.1154493987560272,2020-05-05
Vijayapura,0.0,2020-05-05
Yadgir,0.32663214206695557,2020-05-05
Bagalkot,0.0,2020-05-06
Ballari,0.2413693130016327,2020-05-06
Belagavi,0.0,2020-05-06
Bengaluru (Rural),0.0,2020-05-06
Bengaluru (Urban),0.0,2020-05-06
Bidar,0.06921953625149196,2020-05-06
Chamarajanagara,0.0,2020-05-06
Chikkaballapura,0.0,2020-05-06
Chikkamagaluru,5.964499449729919,2020-05-06
Chitradurga,6.758354871110483,2020-05-06
Dakshina Kannada,16.71882520403181,2020-05-06
Davanagere,3.6904900868733725,2020-05-06
Dharwad,0.0,2020-05-06
Gadag,0.0,2020-05-06
Hassan,14.96700556576252,2020-05-06
Haveri,0.0,2020-05-06
Kalburgi,0.07418027718861898,2020-05-06
Kodagu,3.0444186329841614,2020-05-06
Kolara,0.0,2020-05-06
Koppal,0.20386406034231186,2020-05-06
Mandya,0.0,2020-05-06
Mysuru,0.46504513919353485,2020-05-06
Raichur,0.31600531314810115,2020-05-06
Ramanagara,0.0,2020-05-06
Shivamogga,0.00843767262995243,2020-05-06
Tumakuru,6.252125024795532,2020-05-06
Udupi,0.056327813863754274,2020-05-06
Uttara Kannada,0.0,2020-05-06
Vijayanagara,0.5678695951189313,2020-05-06
Vijayapura,0.0,2020-05-06
Yadgir,0.0,2020-05-06
Bagalkot,2.3807331456078424,2020-05-07
Ballari,3.9228209257125854,2020-05-07
Belagavi,0.0,2020-05-07
Bengaluru (Rural),2.4767372608184814,2020-05-07
Bengaluru (Urban),0.18455888703465462,2020-05-07
Bidar,0.07865856091181438,2020-05-07
Chamarajanagara,0.0,2020-05-07
Chikkaballapura,1.7702815532684326,2020-05-07
Chikkamagaluru,2.1254042088985443,2020-05-07
Chitradurga,1.6558390639045022,2020-05-07
Dakshina Kannada,1.2880926387650626,2020-05-07
Davanagere,0.9655178586641947,2020-05-07
Dharwad,5.692591369152069,2020-05-07
Gadag,4.4615252166986465,2020-05-07
Hassan,1.1497730433940887,2020-05-07
Haveri,2.381932830810547,2020-05-07
Kalburgi,0.3806366682052612,2020-05-07
Kodagu,0.8415573593229055,2020-05-07
Kolara,0.5020001331965128,2020-05-07
Koppal,5.687277866527438,2020-05-07
Mandya,0.0,2020-05-07
Mysuru,0.01688511297106743,2020-05-07
Raichur,1.562404955426852,2020-05-07
Ramanagara,0.0891124103218317,2020-05-07
Shivamogga,0.008635004982352257,2020-05-07
Tumakuru,0.6276143193244934,2020-05-07
Udupi,0.0,2020-05-07
Uttara Kannada,5.018810299726633,2020-05-07
Vijayanagara,11.525658471243721,2020-05-07
Vijayapura,0.9553746368203845,2020-05-07
Yadgir,2.535287082195282,2020-05-07
Bagalkot,1.4115531808800168,2020-05-08
Ballari,2.7858235955238344,2020-05-08
Belagavi,0.0,2020-05-08
Bengaluru (Rural),11.90862766901652,2020-05-08
Bengaluru (Urban),3.905032940208912,2020-05-08
Bidar,7.4352958467271595,2020-05-08
Chamarajanagara,2.0464119762182236,2020-05-08
Chikkaballapura,8.411670207977295,2020-05-08
Chikkamagaluru,15.586985325813293,2020-05-08
Chitradurga,11.433300755240701,2020-05-08
Dakshina Kannada,5.9033365334783285,2020-05-08
Davanagere,13.49209189414978,2020-05-08
Dharwad,1.061719298362732,2020-05-08
Gadag,6.473691999912262,2020-05-08
Hassan,7.2282094836235045,2020-05-08
Haveri,9.896793746948243,2020-05-08
Kalburgi,1.137069857120514,2020-05-08
Kodagu,12.497890919446945,2020-05-08
Kolara,1.6326138178507488,2020-05-08
Koppal,4.959471577778459,2020-05-08
Mandya,10.32225352525711,2020-05-08
Mysuru,7.247439742088318,2020-05-08
Raichur,3.7560962003966174,2020-05-08
Ramanagara,5.266931176185608,2020-05-08
Shivamogga,4.920061744749546,2020-05-08
Tumakuru,1.7973916629950206,2020-05-08
Udupi,8.178853607177734,2020-05-08
Uttara Kannada,0.9264393723928012,2020-05-08
Vijayanagara,18.688735825674875,2020-05-08
Vijayapura,0.42696536225931986,2020-05-08
Yadgir,0.47014133632183075,2020-05-08
Bagalkot,0.0,2020-05-09
Ballari,0.0,2020-05-09
Belagavi,0.4348182958715102,2020-05-09
Bengaluru (Rural),1.322989543279012,2020-05-09
Bengaluru (Urban),0.0,2020-05-09
Bidar,8.01589587661955,2020-05-09
Chamarajanagara,0.0,2020-05-09
Chikkaballapura,0.6380759477615356,2020-05-09
Chikkamagaluru,3.1104416966438295,2020-05-09
Chitradurga,0.0,2020-05-09
Dakshina Kannada,0.0,2020-05-09
Davanagere,0.0,2020-05-09
Dharwad,0.3607759103178978,2020-05-09
Gadag,0.0,2020-05-09
Hassan,0.49455957263708117,2020-05-09
Haveri,0.0,2020-05-09
Kalburgi,10.406889657179514,2020-05-09
Kodagu,0.0,2020-05-09
Kolara,0.0,2020-05-09
Koppal,0.0,2020-05-09
Mandya,5.825376898050308,2020-05-09
Mysuru,0.14986659958958626,2020-05-09
Raichur,0.0,2020-05-09
Ramanagara,2.8498815149068832,2020-05-09
Shivamogga,0.0,2020-05-09
Tumakuru,1.4548371645311515,2020-05-09
Udupi,0.0,2020-05-09
Uttara Kannada,0.044096099642606884,2020-05-09
Vijayanagara,0.0,2020-05-09
Vijayapura,0.18792509606906346,2020-05-09
Yadgir,0.0,2020-05-09
Bagalkot,2.171919052799543,2020-05-10
Ballari,0.0,2020-05-10
Belagavi,3.0876214767203614,2020-05-10
Bengaluru (Rural),0.0,2020-05-10
Bengaluru (Urban),0.0,2020-05-10
Bidar,3.3168019321229725,2020-05-10
Chamarajanagara,0.0,2020-05-10
Chikkaballapura,0.0,2020-05-10
Chikkamagaluru,0.8492676064372062,2020-05-10
Chitradurga,0.0,2020-05-10
Dakshina Kannada,5.817524066993168,2020-05-10
Davanagere,1.2875901858011882,2020-05-10
Dharwad,0.0,2020-05-10
Gadag,1.1343461871147156,2020-05-10
Hassan,0.05788082480430603,2020-05-10
Haveri,0.1978200316429138,2020-05-10
Kalburgi,1.64702873925368,2020-05-10
Kodagu,1.1057331562042236,2020-05-10
Kolara,0.0,2020-05-10
Koppal,1.4730426678434014,2020-05-10
Mandya,0.0,2020-05-10
Mysuru,0.0,2020-05-10
Raichur,1.045697088042895,2020-05-10
Ramanagara,0.0,2020-05-10
Shivamogga,1.0172958349188168,2020-05-10
Tumakuru,0.0,2020-05-10
Udupi,1.3704870104789735,2020-05-10
Uttara Kannada,0.0,2020-05-10
Vijayanagara,0.032431798321860175,2020-05-10
Vijayapura,8.453871265053749,2020-05-10
Yadgir,1.4779526789983113,2020-05-10
Bagalkot,6.828648040692012,2020-05-11
Ballari,0.6599173784255982,2020-05-11
Belagavi,9.264263341532034,2020-05-11
Bengaluru (Rural),0.0,2020-05-11
Bengaluru (Urban),0.0,2020-05-11
Bidar,2.012020859453413,2020-05-11
Chamarajanagara,0.13064312934875488,2020-05-11
Chikkaballapura,0.0,2020-05-11
Chikkamagaluru,5.330130752921105,2020-05-11
Chitradurga,0.7722459868951277,2020-05-11
Dakshina Kannada,15.575860364096505,2020-05-11
Davanagere,0.9833599726359049,2020-05-11
Dharwad,6.838996946811676,2020-05-11
Gadag,9.943006739020348,2020-05-11
Hassan,0.03395687639713287,2020-05-11
Haveri,2.573984348773956,2020-05-11
Kalburgi,0.0858370304107666,2020-05-11
Kodagu,0.0,2020-05-11
Kolara,0.0,2020-05-11
Koppal,4.0458914786577225,2020-05-11
Mandya,0.0,2020-05-11
Mysuru,0.0,2020-05-11
Raichur,3.0591198205947876,2020-05-11
Ramanagara,0.0,2020-05-11
Shivamogga,18.29152961199482,2020-05-11
Tumakuru,0.0,2020-05-11
Udupi,2.6314855098724363,2020-05-11
Uttara Kannada,11.22268113723168,2020-05-11
Vijayanagara,4.843794686453683,2020-05-11
Vijayapura,0.5620976260730198,2020-05-11
Yadgir,0.0,2020-05-11
Bagalkot,1.765707555744383,2020-05-12
Ballari,2.3303874254226686,2020-05-12
Belagavi,2.93063625868629,2020-05-12
Bengaluru (Rural),0.0,2020-05-12
Bengaluru (Urban),0.0,2020-05-12
Bidar,2.57361399796274,2020-05-12
Chamarajanagara,0.0,2020-05-12
Chikkaballapura,0.0,2020-05-12
Chikkamagaluru,7.071537667512894,2020-05-12
Chitradurga,1.899323737079447,2020-05-12
Dakshina Kannada,3.391313987118857,2020-05-12
Davanagere,9.946561455726624,2020-05-12
Dharwad,4.710795730352402,2020-05-12
Gadag,5.047387734055519,2020-05-12
Hassan,0.9907045483589172,2020-05-12
Haveri,8.304974246025086,2020-05-12
Kalburgi,1.6685186301668484,2020-05-12
Kodagu,1.3713653683662415,2020-05-12
Kolara,0.0,2020-05-12
Koppal,0.8605242148041725,2020-05-12
Mandya,0.0,2020-05-12
Mysuru,0.0,2020-05-12
Raichur,0.1742199311653773,2020-05-12
Ramanagara,0.0,2020-05-12
Shivamogga,11.115098730971416,2020-05-12
Tumakuru,0.0,2020-05-12
Udupi,3.5004897117614746,2020-05-12
Uttara Kannada,20.45515927901635,2020-05-12
Vijayanagara,0.42964389068739756,2020-05-12
Vijayapura,2.3714341648987363,2020-05-12
Yadgir,0.1265986810127894,2020-05-12
Bagalkot,0.18590588370958963,2020-05-13
Ballari,0.0,2020-05-13
Belagavi,0.7516680333544227,2020-05-13
Bengaluru (Rural),0.0,2020-05-13
Bengaluru (Urban),0.0,2020-05-13
Bidar,0.014831051230430603,2020-05-13
Chamarajanagara,0.20980602502822876,2020-05-13
Chikkaballapura,0.0,2020-05-13
Chikkamagaluru,0.19734504222869872,2020-05-13
Chitradurga,0.0,2020-05-13
Dakshina Kannada,0.6387675745146615,2020-05-13
Davanagere,0.07856775571902593,2020-05-13
Dharwad,0.532230481505394,2020-05-13
Gadag,0.0,2020-05-13
Hassan,0.12365505397319794,2020-05-13
Haveri,0.7723836898803711,2020-05-13
Kalburgi,0.18938424587249755,2020-05-13
Kodagu,0.8520596027374268,2020-05-13
Kolara,0.0,2020-05-13
Koppal,0.0,2020-05-13
