State_Name,District_Name,crop_yield_tons,Area,Population,Demand,Surplus,Surplus_tons,Deficit_tons,Cluster,lat,lon
Nagaland,MOKOKCHUNG,1153274.0,589503.0,644356,322178.0,831096.0,831096.0,0.0,0,32.89396980344734,93.23286734312697
Nagaland,MON,1158260.0,624250.0,703861,351930.5,806329.5,806329.5,0.0,0,20.44082679387553,68.61681291466122
Nagaland,PEREN,468860.0,178110.0,855612,427806.0,41054.0,41054.0,0.0,0,29.775260965953425,93.36634850784178
Nagaland,PHEK,1372266.0,699486.0,509435,254717.5,1117548.5,1117548.5,0.0,0,29.88174334845579,83.33917688678915
Nagaland,TUENSANG,1237476.0,693655.0,947556,473778.0,763698.0,763698.0,0.0,0,10.990592196242046,95.23296325687399
Nagaland,WOKHA,1458409.0,690001.0,2248014,1124007.0,334402.0,334402.0,0.0,1,34.174034293707436,91.1647138374363
Nagaland,ZUNHEBOTO,1115285.0,614855.0,578781,289390.5,825894.5,825894.5,0.0,0,22.652318800987857,96.94008920546679
Odisha,ANUGUL,3235190.0,2737259.0,2788627,1394313.5,1840876.5,1840876.5,0.0,1,31.967266517124507,78.1706426480996
Odisha,BALANGIR,7905856.0,5792701.0,2757348,1378674.0,6527182.0,6527182.0,0.0,1,17.281438429887743,90.24846037900268
Odisha,BALESHWAR,7516126.4,5025855.0,2823659,1411829.5,6104296.9,6104296.9,0.0,1,33.970173626389816,79.65599649466802
Odisha,BARGARH,13679878.2,7317919.0,2903215,1451607.5,12228270.7,12228270.7,0.0,1,19.286848683290728,81.91639298881336
Odisha,BAUDA,2012894.0,1666185.0,1264121,632060.5,1380833.5,1380833.5,0.0,0,8.314291892928653,86.19765843333273
Odisha,BHADRAK,5952772.7,3764352.0,2239183,1119591.5,4833181.2,4833181.2,0.0,1,34.256077316158645,93.33663631140382
Odisha,CUTTACK,7737263.4,4240204.0,1669748,834874.0,6902389.4,6902389.4,0.0,2,10.647313626797873,96.53842060677957
Odisha,DEBAGARH,1451405.8,1198937.0,2004544,1002272.0,449133.8000000001,449133.8000000001,0.0,2,17.260095490122033,90.27992900207103
Odisha,DHENKANAL,4595305.8,2803384.0,1607677,803838.5,3791467.3,3791467.3,0.0,2,35.551797044473346,80.11523668285268
Odisha,GAJAPATI,1812434.6,1273311.0,2044548,1022274.0,790160.6000000001,790160.6000000001,0.0,2,35.567607261189124,80.21935306603504
Odisha,GANJAM,11402125.1,7281780.0,788790,394395.0,11007730.1,11007730.1,0.0,0,24.629698755575298,89.38988674607785
Odisha,JAGATSINGHAPUR,3811467.3,2639854.0,1390617,695308.5,3116158.8,3116158.8,0.0,2,26.32327915292418,74.92453722728077
Odisha,JAJAPUR,4525652.0,3543925.0,1908836,954418.0,3571234.0,3571234.0,0.0,2,21.004920137371272,71.20374928081044
Odisha,JHARSUGUDA,1578128.0,1229330.0,2141249,1070624.5,507503.5,507503.5,0.0,2,16.503112379243873,78.28404257158252
Odisha,KALAHANDI,8079805.1,6318374.0,1150419,575209.5,7504595.6,7504595.6,0.0,0,17.531271815727564,76.32993075796837
Odisha,KANDHAMAL,1790862.1,1485548.0,1387225,693612.5,1097249.6,1097249.6,0.0,2,27.503035226234115,76.5929354932237
Odisha,KENDRAPARA,4362329.3,3585146.0,771967,385983.5,3976345.8,3976345.8,0.0,0,29.81886135369272,74.77462478044738
Odisha,KENDUJHAR,5715192.3,4657146.0,691232,345616.0,5369576.3,5369576.3,0.0,0,30.955792268049606,69.22070249945449
Odisha,KHORDHA,3692823.0,2778512.0,1852695,926347.5,2766475.5,2766475.5,0.0,2,30.89892614104206,68.518344107269
Odisha,KORAPUT,8424119.5,4120076.0,2606692,1303346.0,7120773.5,7120773.5,0.0,1,10.64497698841202,96.64394930234491
Odisha,MALKANGIRI,2674441.2,2466148.0,2089228,1044614.0,1629827.2000000002,1629827.2000000002,0.0,2,22.33818883637486,80.40542087834001
Odisha,MAYURBHANJ,9139074.4,7139576.0,1600567,800283.5,8338790.9,8338790.9,0.0,2,9.669204040482684,79.14547276763076
Odisha,NABARANGAPUR,7894588.0,4549780.0,2785903,1392951.5,6501636.5,6501636.5,0.0,1,23.93633758738833,87.70977119809902
Odisha,NAYAGARH,5302487.1,2833827.0,1118992,559496.0,4742991.1,4742991.1,0.0,0,20.804384539827936,74.32936274808687
Odisha,NUAPADA,2654029.6,2647946.0,549115,274557.5,2379472.1,2379472.1,0.0,0,33.74342129999069,95.54887433455653
Odisha,PURI,4930158.3,3780290.0,1221747,610873.5,4319284.8,4319284.8,0.0,0,18.176535364010284,90.804005418051
Odisha,RAYAGADA,2663323.1,2182640.0,1697719,848859.5,1814463.6,1814463.6,0.0,2,11.39494347640057,70.59291906705553
Odisha,SAMBALPUR,5359383.6,3406688.0,2263211,1131605.5,4227778.1,4227778.1,0.0,1,12.14675877953224,80.10984249776293
Odisha,SUBARNAPUR,5381947.0,2900535.0,2538449,1269224.5,4112722.5,4112722.5,0.0,1,30.083808319806696,93.49443091930277
Odisha,SUNDARGARH,5623007.2,5166388.0,1036226,518113.0,5104894.2,5104894.2,0.0,0,25.92832383617157,95.3972286464509
Puducherry,KARAIKAL,32437208.0,163900.0,2950976,1475488.0,30961720.0,30961720.0,0.0,1,10.932557607560916,81.55464382624622
Puducherry,MAHE,54306756.0,23631.0,1552576,776288.0,53530468.0,53530468.0,0.0,2,10.439097377334924,85.78893028711053
Puducherry,PUDUCHERRY,241478401.0,343559.0,1904330,952165.0,240526236.0,240526236.0,0.0,2,28.32810481231448,72.84398443667018
Puducherry,YANAM,56502137.0,17652.0,751492,375746.0,56126391.0,56126391.0,0.0,0,10.110127184561613,96.74389015797232
Punjab,AMRITSAR,40718200.0,9704303.0,2048098,1024049.0,39694151.0,39694151.0,0.0,2,31.83394171942033,74.71847934011986
Punjab,BARNALA,8966801.0,1877001.0,991072,495536.0,8471265.0,8471265.0,0.0,0,28.48102458753839,95.33922144991864
Punjab,BATHINDA,35990440.0,9244569.0,1586880,793440.0,35197000.0,35197000.0,0.0,2,10.359114638615093,86.83975282077868
Punjab,FARIDKOT,17878718.0,4089907.0,1004999,502499.5,17376218.5,17376218.5,0.0,0,10.460293708470566,85.62436705148691
Punjab,FATEHGARH SAHIB,16947100.0,3147202.0,831593,415796.5,16531303.5,16531303.5,0.0,0,36.612547776534086,82.86796681947875
Punjab,FAZILKA,4924800.0,1289001.0,2555723,1277861.5,3646938.5,3646938.5,0.0,1,18.85385307692749,74.68942453981501
Punjab,FIROZPUR,54799563.0,13142445.0,2748988,1374494.0,53425069.0,53425069.0,0.0,1,18.748622264939836,73.11931292815974
Punjab,GURDASPUR,44597293.0,7813020.0,608940,304470.0,44292823.0,44292823.0,0.0,0,31.571187450467576,74.39410006303508
Punjab,HOSHIARPUR,32441405.0,5385340.0,1324926,662463.0,31778942.0,31778942.0,0.0,2,35.4702087441319,73.40670960218338
Punjab,JALANDHAR,33971600.0,6142509.0,1814093,907046.5,33064553.5,33064553.5,0.0,2,36.594030850863255,90.60794973343585
Punjab,KAPURTHALA,20359000.0,4231603.0,885777,442888.5,19916111.5,19916111.5,0.0,0,29.847967372509306,78.15363251583517
Punjab,LUDHIANA,46288060.0,9725332.0,2173250,1086625.0,45201435.0,45201435.0,0.0,1,18.911527980396556,69.6774376203385
Punjab,MANSA,23781525.0,6114836.0,2429305,1214652.5,22566872.5,22566872.5,0.0,1,10.421520784261395,96.10397627408352
Punjab,MOGA,27162911.0,6030901.0,1138873,569436.5,26593474.5,26593474.5,0.0,0,30.537260561895668,93.62979066393935
Punjab,MUKTSAR,29610054.0,7219857.0,565953,282976.5,29327077.5,29327077.5,0.0,0,24.193723242338347,94.90481621266117
Punjab,PATHANKOT,1858800.0,290904.0,503267,251633.5,1607166.5,1607166.5,0.0,0,20.302438268162312,96.85232685674663
Punjab,PATIALA,41053277.0,9194403.0,2679897,1339948.5,39713328.5,39713328.5,0.0,1,34.28427716774735,73.04296222736514
Punjab,RUPNAGAR,14229090.0,2746103.0,2424596,1212298.0,13016792.0,13016792.0,0.0,1,11.22472698687839,79.49101854817711
Punjab,SAHIBZADA AJIT SINGH NAGAR,3399137.0,840701.0,657164,328582.0,3070555.0,3070555.0,0.0,0,22.286128024434916,89.98891579541865
Punjab,SANGRUR,56897640.0,12297332.0,1035626,517813.0,56379827.0,56379827.0,0.0,0,8.329255698255153,88.18459792355998
Punjab,SHAHID BHAGAT SINGH NAGAR,17899510.0,2846906.0,2728636,1364318.0,16535192.0,16535192.0,0.0,1,21.591158617829663,72.4629812838558
Punjab,TARN TARAN,12610077.0,3351411.0,1031831,515915.5,12094161.5,12094161.5,0.0,0,9.632794994773283,91.65916062472792
Rajasthan,AJMER,4252280.0,6529515.0,1016771,508385.5,3743894.5,3743894.5,0.0,0,11.445719571774086,74.50877658326316
Rajasthan,ALWAR,20229453.2,10788907.0,1191095,595547.5,19633905.7,19633905.7,0.0,0,11.408261156536042,74.49071082985607
Rajasthan,BANSWARA,5826795.1,4492982.0,1333727,666863.5,5159931.6,5159931.6,0.0,2,26.827098761365843,83.57225826390899
Rajasthan,BARAN,10356428.1,6395146.0,1662928,831464.0,9524964.1,9524964.1,0.0,2,29.635301498697274,85.19525811040938
Rajasthan,BARMER,4652797.0,20732849.0,1369474,684737.0,3968060.0,3968060.0,0.0,2,24.91769418781763,84.82250002729653
Rajasthan,BHARATPUR,14389593.1,7427640.0,2683151,1341575.5,13048017.6,13048017.6,0.0,1,35.903003905761715,70.6531182845349
Rajasthan,BHILWARA,7872022.0,6786874.0,570640,285320.0,7586702.0,7586702.0,0.0,0,18.87124680618742,93.44636501628104
Rajasthan,BIKANER,7548637.0,15252399.0,696582,348291.0,7200346.0,7200346.0,0.0,0,16.28565050217396,75.70240123507247
Rajasthan,BUNDI,11055949.0,4932058.0,2500991,1250495.5,9805453.5,9805453.5,0.0,1,33.189374717494346,71.75593271720132
Rajasthan,CHITTAURGARH,13298845.1,7462373.0,900573,450286.5,12848558.6,12848558.6,0.0,0,14.484279317064127,93.77369431620033
Rajasthan,CHURU,6177567.0,17693807.0,1974271,987135.5,5190431.5,5190431.5,0.0,2,35.933453643777725,95.71389344866284
Rajasthan,DAUSA,7705199.1,4563446.0,561476,280738.0,7424461.1,7424461.1,0.0,0,8.352479766004674,93.00170090069807
Rajasthan,DHAULPUR,5606684.0,2733835.0,1855531,927765.5,4678918.5,4678918.5,0.0,2,36.12648597452153,91.47596616702147
Rajasthan,DUNGARPUR,2427861.1,2292076.0,1715856,857928.0,1569933.1,1569933.1,0.0,2,9.251637446566708,87.00201743853162
Rajasthan,GANGANAGAR,20641415.1,12825733.0,1175510,587755.0,20053660.1,20053660.1,0.0,0,33.843150297244065,83.97486374766504
Rajasthan,HANUMANGARH,17896208.0,14672550.0,1398320,699160.0,17197048.0,17197048.0,0.0,2,23.303332163502695,70.5226160374309
Rajasthan,JAIPUR,16625883.1,12428940.0,1134736,567368.0,16058515.1,16058515.1,0.0,0,36.79597908745971,79.84514317905027
Rajasthan,JAISALMER,1898610.0,6692904.0,2087261,1043630.5,854979.5,854979.5,0.0,2,10.140100377326567,78.8079669933571
Rajasthan,JALOR,5948402.1,9580940.0,2507635,1253817.5,4694584.6,4694584.6,0.0,1,24.061774247638304,75.53285972904946
Rajasthan,JHALAWAR,8560452.0,6544205.0,1726607,863303.5,7697148.5,7697148.5,0.0,2,36.10977353295387,88.97918329696896
Rajasthan,JHUNJHUNUN,9484033.0,8718628.0,566234,283117.0,9200916.0,9200916.0,0.0,0,23.169837480934316,82.38039631728435
Rajasthan,JODHPUR,8918337.0,15946963.0,2112818,1056409.0,7861928.0,7861928.0,0.0,2,26.252560505922613,70.35034026132179
Rajasthan,KARAULI,6972904.0,3940109.0,2775504,1387752.0,5585152.0,5585152.0,0.0,1,28.176711980553897,74.38531285654453
Rajasthan,KOTA,9377080.0,5337158.0,909995,454997.5,8922082.5,8922082.5,0.0,0,21.181690878265425,87.81450414612829
Rajasthan,NAGAUR,12683637.0,18333453.0,2792156,1396078.0,11287559.0,11287559.0,0.0,1,26.19918432243784,70.2077949252187
Rajasthan,PALI,4417737.1,8076296.0,966152,483076.0,3934661.1,3934661.1,0.0,0,24.945115045769906,92.68500050741429
Rajasthan,PRATAPGARH,1304681.0,772276.0,2490546,1245273.0,59408.0,59408.0,0.0,1,34.13358230423868,82.35924928340526
Rajasthan,RAJSAMAND,2388329.2,1558800.0,2503019,1251509.5,1136819.7000000002,1136819.7000000002,0.0,1,9.317945029902278,81.9370107424728
Rajasthan,SAWAI MADHOPUR,6313648.0,4761414.0,2273832,1136916.0,5176732.0,5176732.0,0.0,1,16.14793249817468,85.17982575512602
Rajasthan,SIKAR,10958162.0,9593610.0,551934,275967.0,10682195.0,10682195.0,0.0,0,35.561933038220204,91.91574801182932
Rajasthan,SIROHI,2526500.0,2387899.0,2268831,1134415.5,1392084.5,1392084.5,0.0,1,33.81764973283657,78.0864670291636
Rajasthan,TONK,6636147.0,7404729.0,925523,462761.5,6173385.5,6173385.5,0.0,0,21.214045830785675,87.66246842421285
Rajasthan,UDAIPUR,6367994.1,4364391.0,1340530,670265.0,5697729.1,5697729.1,0.0,2,25.983845336244567,84.40622695587794
Sikkim,EAST SIKKIM,652462.0,434730.0,505486,252743.0,399719.0,399719.0,0.0,0,16.04405430645285,75.74381983491321
Sikkim,NORTH SIKKIM,151264.0,120724.0,1687983,843991.5,-692727.5,0.0,692727.5,2,13.455513631989078,93.48026960429958
Sikkim,SOUTH SIKKIM,878003.0,469563.0,1373332,686666.0,191337.0,191337.0,0.0,2,21.44725374325948,91.12535462660091
Sikkim,WEST SIKKIM,754006.0,499462.0,1539458,769729.0,-15723.0,0.0,15723.0,2,18.24721461275553,87.09510320509435
TELANGANA,ADILABAD,66500.0,144900.0,2817336,1408668.0,-1342168.0,0.0,1342168.0,1,24.92602724367529,92.66687014373301
TELANGANA ,ADILABAD,14751813.0,9511537.0,2309891,1154945.5,13596867.5,13596867.5,0.0,1,10.254304471984561,93.15153182783428
TELANGANA ,HYDERABAD,3835.0,1953.0,2919862,1459931.0,-1456096.0,0.0,1456096.0,1,36.25744942231883,88.542526324736
TELANGANA ,KARIMNAGAR,32845098.0,10202269.0,697775,348887.5,32496210.5,32496210.5,0.0,0,36.60011158990848,92.27338652254649
TELANGANA ,KHAMMAM,124438561.0,7321645.0,2886488,1443244.0,122995317.0,122995317.0,0.0,1,28.24668970657261,88.22667238840923
TELANGANA ,MAHBUBNAGAR,21071863.0,14374266.0,1287494,643747.0,20428116.0,20428116.0,0.0,2,23.54679462397949,87.72408238104872
TELANGANA ,MEDAK,49111288.0,8601934.0,2156940,1078470.0,48032818.0,48032818.0,0.0,2,16.976300872303504,85.93972996824034
TELANGANA ,NALGONDA,22553052.0,10511370.0,1638356,819178.0,21733874.0,21733874.0,0.0,2,31.60005557150151,89.8287825471716
TELANGANA ,NIZAMABAD,36925792.0,6597028.0,1701193,850596.5,36075195.5,36075195.5,0.0,2,27.8572040040625,72.59954805349913
TELANGANA ,RANGA REDDY,9376553.0,4039219.0,1389465,694732.5,8681820.5,8681820.5,0.0,2,12.715891241001849,93.54525201676893
TELANGANA ,WARANGAL,24003575.0,10054503.0,1033636,516818.0,23486757.0,23486757.0,0.0,0,34.41688835032143,93.28346230461173
Tamil Nadu,ARIYALUR,9607235.0,540286.0,538102,269051.0,9338184.0,9338184.0,0.0,0,31.8535800447719,68.84817120800221
Tamil Nadu,COIMBATORE,2511855215.3900003,3870522.0,574460,287230.0,2511567985.3900003,2511567985.3900003,0.0,0,35.5441974854658,91.94868576637812
Tamil Nadu,CUDDALORE,163073995.16,5213921.0,1913354,956677.0,162117318.16,162117318.16,0.0,2,29.04586574326244,71.73722615672992
Tamil Nadu,DHARMAPURI,223196557.16,5193317.0,2276203,1138101.5,222058455.66,222058455.66,0.0,1,25.789040682137905,77.71844677351511
Tamil Nadu,DINDIGUL,767374506.44,3466653.0,2776360,1388180.0,765986326.44,765986326.44,0.0,1,20.129048052427947,89.56173943245662
Tamil Nadu,ERODE,407817447.37,3755314.0,713945,356972.5,407460474.87,407460474.87,0.0,0,35.04912601726639,72.66203698540093
Tamil Nadu,KANCHEEPURAM,91673263.1,3128747.0,731915,365957.5,91307305.6,91307305.6,0.0,0,33.11585279551184,91.7210436994528
Tamil Nadu,KANNIYAKUMARI,457409302.1,982102.0,2805276,1402638.0,456006664.1,456006664.1,0.0,1,9.311341433079493,92.13189116077452
Tamil Nadu,KARUR,107704489.63,1687666.0,1025830,512915.0,107191574.63,107191574.63,0.0,0,8.764642260420308,82.71656427906424
Tamil Nadu,KRISHNAGIRI,589596196.9100001,1444470.0,1832397,916198.5,588679998.4100001,588679998.4100001,0.0,2,18.917437639463436,68.18519027978817
Tamil Nadu,MADURAI,373674921.0,2368036.0,2636233,1318116.5,372356804.5,372356804.5,0.0,1,31.506046592673155,76.32410586207247
Tamil Nadu,NAGAPPATTINAM,119380092.0,4694830.0,1218216,609108.0,118770984.0,118770984.0,0.0,0,36.63100775013339,85.89088063289653
Tamil Nadu,NAMAKKAL,245512627.81,3059467.0,2952401,1476200.5,244036427.31,244036427.31,0.0,1,12.362089842002318,96.45439916279528
Tamil Nadu,PERAMBALUR,46699891.36,3089828.0,1768506,884253.0,45815638.36,45815638.36,0.0,2,25.22979074521192,86.32259228348339
Tamil Nadu,PUDUKKOTTAI,276557694.0,2791511.0,1305497,652748.5,275904945.5,275904945.5,0.0,2,19.045834842299623,75.53430385086064
Tamil Nadu,RAMANATHAPURAM,126434659.0,3172081.0,1017313,508656.5,125926002.5,125926002.5,0.0,0,36.12751753662349,86.38616538988873
Tamil Nadu,SALEM,302794676.63,4265984.0,1763108,881554.0,301913122.63,301913122.63,0.0,2,32.421448770935555,83.65957601175981
Tamil Nadu,SIVAGANGA,161938358.85,2024915.0,1837682,918841.0,161019517.85,161019517.85,0.0,2,32.311532436623,90.61551645938317
Tamil Nadu,THANJAVUR,1428293471.1,4630050.0,1576871,788435.5,1427505035.6,1427505035.6,0.0,2,21.59210163405414,71.1024385259818
Tamil Nadu,THE NILGIRIS,1624979.0,115303.0,1562383,781191.5,843787.5,843787.5,0.0,2,20.02976556779229,90.06980917255882
Tamil Nadu,THENI,680870617.5799999,1670528.0,2754656,1377328.0,679493289.5799999,679493289.5799999,0.0,1,15.928805085990481,83.6967307816072
Tamil Nadu,THIRUVALLUR,50824671.31,2630196.0,2549365,1274682.5,49549988.81,49549988.81,0.0,1,9.634889402876887,95.92676811191085
Tamil Nadu,THIRUVARUR,189658506.0,4740101.0,1786643,893321.5,188765184.5,188765184.5,0.0,2,33.07694891139654,77.9142928151219
Tamil Nadu,THOOTHUKKUDI,116592500.0,2697354.0,2033584,1016792.0,115575708.0,115575708.0,0.0,2,31.57412926477225,86.34603490088449
Tamil Nadu,TIRUCHIRAPPALLI,171172712.8,3293441.0,2506342,1253171.0,169919541.8,169919541.8,0.0,1,36.99181252529779,95.0288150597905
Tamil Nadu,TIRUNELVELI,307658905.0,2924160.0,894540,447270.0,307211635.0,307211635.0,0.0,0,36.90246827514326,70.9727821117297
Tamil Nadu,TIRUPPUR,1013374098.69,721904.0,2426275,1213137.5,1012160961.19,1012160961.19,0.0,1,24.107519462476198,95.17962612985708
Tamil Nadu,TIRUVANNAMALAI,94333413.65,4977009.0,1715557,857778.5,93475635.15,93475635.15,0.0,2,30.300635040234805,87.94868594672359
Tamil Nadu,VELLORE,590885748.76,3631445.0,1244699,622349.5,590263399.26,590263399.26,0.0,0,35.39820616659041,69.96727471404998
Tamil Nadu,VILUPPURAM,189708762.13,6863962.0,2617022,1308511.0,188400251.13,188400251.13,0.0,1,32.639774329644936,76.72794344145767
Tamil Nadu,VIRUDUNAGAR,259143534.0,2252764.0,1452082,726041.0,258417493.0,258417493.0,0.0,2,15.173094950552732,88.53699057071316
Tripura,DHALAI,1434726.0,597512.0,748683,374341.5,1060384.5,1060384.5,0.0,0,21.065779923992714,69.95316744259438
Tripura,GOMATI,327963.0,110348.0,526790,263395.0,64568.0,64568.0,0.0,0,11.745623039393355,84.88294334511193
Tripura,KHOWAI,218121.0,79598.0,2191738,1095869.0,-877748.0,0.0,877748.0,1,35.66747979050295,78.03060865163575
Tripura,NORTH TRIPURA,1920088.0,758314.0,948345,474172.5,1445915.5,1445915.5,0.0,0,25.57906439907552,86.00655001525683
Tripura,SIPAHIJALA,462326.0,150808.0,1249074,624537.0,-162211.0,0.0,162211.0,0,14.630641359600418,69.32651898056287
Tripura,SOUTH TRIPURA,3913936.0,1339952.0,2379490,1189745.0,2724191.0,2724191.0,0.0,1,27.479319847769844,93.27456737841891
Tripura,UNOKOTI,173022.0,59784.0,1290141,645070.5,-472048.5,0.0,472048.5,2,25.92571897327898,96.2311801061445
Tripura,WEST TRIPURA,4072735.0,1545293.0,1954908,977454.0,3095281.0,3095281.0,0.0,2,18.386718822952375,96.09745780328505
Uttar Pradesh,AGRA,33669079.1,7088628.0,2753694,1376847.0,32292232.1,32292232.1,0.0,1,11.293170173789242,89.73990312054482
Uttar Pradesh,ALIGARH,36795821.0,8625128.0,805062,402531.0,36393290.0,36393290.0,0.0,0,27.47562267219119,71.77250096378833
Uttar Pradesh,ALLAHABAD,22513315.0,9274343.0,2112162,1056081.0,21457234.0,21457234.0,0.0,2,23.088923326210008,89.98963268194166
Uttar Pradesh,AMBEDKAR NAGAR,22991270.3,4756728.0,2050284,1025142.0,21966128.3,21966128.3,0.0,2,30.39723336033354,68.71302057730524
Uttar Pradesh,AMETHI,3605891.0,1316624.0,1366651,683325.5,2922565.5,2922565.5,0.0,2,23.084741532247808,68.64158299434092
Uttar Pradesh,AMROHA,89645481.0,3809711.0,1610205,805102.5,88840378.5,88840378.5,0.0,2,32.71326350923766,77.3846963553367
Uttar Pradesh,AURAIYA,12869121.0,3976743.0,1255195,627597.5,12241523.5,12241523.5,0.0,0,24.00529832446008,82.1706525217353
Uttar Pradesh,AZAMGARH,38710078.0,9289167.0,2887312,1443656.0,37266422.0,37266422.0,0.0,1,24.267201174526203,90.341815116426
Uttar Pradesh,BAGHPAT,88610970.1,2408385.0,2368599,1184299.5,87426670.6,87426670.6,0.0,1,33.422954477092006,87.81556592158864
Uttar Pradesh,BAHRAICH,37045089.0,8613306.0,713920,356960.0,36688129.0,36688129.0,0.0,0,19.701003120159513,80.93117848492571
Uttar Pradesh,BALLIA,20700696.1,6281027.0,1925541,962770.5,19737925.6,19737925.6,0.0,2,11.886441625068581,75.93517332216831
Uttar Pradesh,BALRAMPUR,48742677.0,5327257.0,2009433,1004716.5,47737960.5,47737960.5,0.0,2,8.83469761308683,96.91661050457363
Uttar Pradesh,BANDA,8880002.0,7501982.0,2371403,1185701.5,7694300.5,7694300.5,0.0,1,29.89898041453495,80.35925776484322
Uttar Pradesh,BARABANKI,35046928.0,7715426.0,2053068,1026534.0,34020394.0,34020394.0,0.0,2,25.988976989250475,81.09022370556059
Uttar Pradesh,BAREILLY,102065965.0,9154849.0,1153983,576991.5,101488973.5,101488973.5,0.0,0,28.418313274877484,72.74509081455841
Uttar Pradesh,BASTI,44013518.0,5363800.0,1964492,982246.0,43031272.0,43031272.0,0.0,2,14.175960683758412,91.04947691374795
Uttar Pradesh,BIJNOR,240569068.0,7258725.0,1321052,660526.0,239908542.0,239908542.0,0.0,2,11.954772792016323,88.11678454766317
Uttar Pradesh,BUDAUN,59104456.0,11530739.0,2307150,1153575.0,57950881.0,57950881.0,0.0,1,8.421795304368576,74.40231877087405
Uttar Pradesh,BULANDSHAHR,76359869.1,7665952.0,2725300,1362650.0,74997219.1,74997219.1,0.0,1,18.167039205391312,70.38905032285943
Uttar Pradesh,CHANDAULI,10140958.0,4078838.0,2355567,1177783.5,8963174.5,8963174.5,0.0,1,25.10761291878436,87.73447976016668
Uttar Pradesh,CHITRAKOOT,3885562.1,3177419.0,2034837,1017418.5,2868143.6,2868143.6,0.0,2,19.375077307892237,86.98082521415293
Uttar Pradesh,DEORIA,24272237.2,5828069.0,1231899,615949.5,23656287.7,23656287.7,0.0,0,20.68677273868814,75.92452628294807
Uttar Pradesh,ETAH,27978580.0,7747879.0,2881028,1440514.0,26538066.0,26538066.0,0.0,1,34.220602140318704,95.5750433052619
Uttar Pradesh,ETAWAH,15126836.1,4233509.0,759747,379873.5,14746962.6,14746962.6,0.0,0,18.099408543675708,72.3806788616461
Uttar Pradesh,FAIZABAD,28502702.0,4441235.0,1115650,557825.0,27944877.0,27944877.0,0.0,0,22.905695185634514,80.53770923023545
Uttar Pradesh,FARRUKHABAD,30285488.0,3801173.0,923570,461785.0,29823703.0,29823703.0,0.0,0,30.72593736949315,95.36486168486037
Uttar Pradesh,FATEHPUR,23607848.0,7176822.0,2873139,1436569.5,22171278.5,22171278.5,0.0,1,19.499740687316834,80.17209219085754
Uttar Pradesh,FIROZABAD,26812055.0,4668876.0,1527512,763756.0,26048299.0,26048299.0,0.0,2,26.04051430660833,86.51725248225848
Uttar Pradesh,GAUTAM BUDDHA NAGAR,8389024.1,1848593.0,1358158,679079.0,7709945.1,7709945.1,0.0,2,33.00854755365561,79.53023754092104
Uttar Pradesh,GHAZIABAD,66825459.1,2907502.0,2614792,1307396.0,65518063.1,65518063.1,0.0,1,35.53609808607162,75.95224086811143
Uttar Pradesh,GHAZIPUR,23819030.1,7194875.0,552528,276264.0,23542766.1,23542766.1,0.0,0,12.2651309469421,96.53535179083502
Uttar Pradesh,GONDA,65803063.1,8263852.0,2373421,1186710.5,64616352.6,64616352.6,0.0,1,34.871041129683334,79.87068618313624
Uttar Pradesh,GORAKHPUR,20486667.1,7020489.0,2856366,1428183.0,19058484.1,19058484.1,0.0,1,22.271372499306608,93.9288769066949
Uttar Pradesh,HAMIRPUR,9243776.2,6080611.0,2387646,1193823.0,8049953.199999999,8049953.199999999,0.0,1,15.489087260669791,74.6686835708415
Uttar Pradesh,HAPUR,8437987.0,335026.0,1917077,958538.5,7479448.5,7479448.5,0.0,2,21.314936930909578,74.18003641672742
Uttar Pradesh,HARDOI,57243379.0,11868401.0,2272802,1136401.0,56106978.0,56106978.0,0.0,1,36.42094468327883,68.90288840365083
Uttar Pradesh,HATHRAS,21343146.0,3660545.0,2752728,1376364.0,19966782.0,19966782.0,0.0,1,22.28592472579322,86.89833793590067
Uttar Pradesh,JALAUN,12463594.1,6893356.0,1424618,712309.0,11751285.1,11751285.1,0.0,2,17.53379669833774,78.68726396798907
Uttar Pradesh,JAUNPUR,30758890.0,8279990.0,1428479,714239.5,30044650.5,30044650.5,0.0,2,26.368624775185047,93.06638924534947
Uttar Pradesh,JHANSI,9948895.1,7769823.0,1559599,779799.5,9169095.6,9169095.6,0.0,2,14.964222944567599,81.72308729405516
Uttar Pradesh,KANNAUJ,23970899.1,3821427.0,2985195,1492597.5,22478301.6,22478301.6,0.0,1,10.200036515151254,96.07760940952693
Uttar Pradesh,KANPUR DEHAT,12082584.0,3990756.0,1834679,917339.5,11165244.5,11165244.5,0.0,2,11.737511935408827,73.38023995539051
Uttar Pradesh,KANPUR NAGAR,20511254.0,6083983.0,566203,283101.5,20228152.5,20228152.5,0.0,0,11.713329329775402,93.19007187071271
Uttar Pradesh,KASGANJ,7029515.0,1365793.0,660775,330387.5,6699127.5,6699127.5,0.0,0,12.405178111856536,90.52130873096051
Uttar Pradesh,KAUSHAMBI,8372142.0,2970234.0,2063299,1031649.5,7340492.5,7340492.5,0.0,2,12.025988006832893,90.35673349467751
Uttar Pradesh,KUSHINAGAR,81553182.0,5917558.0,2961319,1480659.5,80072522.5,80072522.5,0.0,1,26.585367599293225,92.49871361538975
Uttar Pradesh,LAKHIMPUR KHERI,244973686.0,12673591.0,1844027,922013.5,244051672.5,244051672.5,0.0,2,13.274522447575201,90.06969573734696
